feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,y
10.567338637331831,16.7002960905177,26.311936334376373,0.39864311986954204,17.753269887302036,871.8324419460719,67.34379159753382,10.616665041947126,35.71512673696379,B,A,D,1
29.886316286912972,14.139332904251745,29.213519306391817,2.140710604301588,39.36508804865018,1330.7782542364732,43.52781317166422,11.122707281935487,40.238826641565566,B,B,D,0
30.890278499901903,13.815613788494955,21.740642113535692,0.37177163478844344,43.17648356143822,598.7920117921833,49.711828192654565,10.76361603147284,29.379242373785416,A,D,C,0
61.607306515324495,16.686897324965482,37.02503499955144,2.433727092179726,37.14926118605721,1142.7098938566949,43.670312105224134,10.971727189983547,34.520065294457645,B,C,B,0
27.00009354096261,13.988593376645964,24.842499640850786,-0.08650487436974308,23.76107448218313,939.4233057094522,58.55457785368716,11.3053580665204,24.044662398685,A,A,E,0
21.65995070978643,15.054151249706102,25.68963209326791,1.467600192340628,23.20178421426959,853.7492433854945,55.22978072366048,10.534620220242756,35.34791047103696,A,A,D,1
15.214063666117944,15.638592506894101,26.94805327629256,0.16928166364286068,10.28111685129895,836.918010761064,38.484758701115204,10.813839195649388,36.91393577707181,B,D,E,1
-20.068792361029644,15.077218523499027,23.021390846718266,-1.9291964156860537,31.264795687638834,1067.8967236434457,47.40774319624796,10.454968858048368,46.48079319571374,B,B,F,0
-8.50002497283272,12.498791323161127,35.372189232739565,-1.231067566990799,29.974922407570748,758.6852549056906,50.973904824727555,10.884342406729296,50.04555548822416,C,B,D,1
-26.323493870507278,11.803112749665788,18.217141271770014,-2.152683261532572,35.11203544554994,493.93043749974146,17.946217736325373,11.04729388425677,39.39148511484236,B,C,B,1
-8.224451809328864,12.756890409192083,27.73093464618757,-0.43455856485365285,44.70148645557192,588.686230405188,40.208577960034,11.070173409751874,48.339120378719194,C,C,D,1
-15.765838318299483,14.703361017173377,34.702147003989765,-3.011858804043715,29.613872932401314,752.682219183481,40.67623200848626,10.522692928833434,27.275306605982408,C,D,D,0
23.626439883507555,14.578443325371973,5.735129998568684,2.0920238947554917,40.052637489133474,734.7557819907363,43.16559317163779,10.587602376989457,45.33981640552501,B,B,C,1
24.42061392418487,14.611871209299757,23.338027387958565,-1.0414145654416795,48.09254430952876,691.0112471869566,63.16378056430845,11.0114379878813,28.13015681447083,B,C,C,0
-5.87443585247936,14.737298939516807,38.514893811903704,1.8572094278475415,24.415436179274092,1092.4409627640243,20.314143847660333,10.973590857026863,47.30783021109586,B,A,E,1
-22.284329205619066,16.234222784365954,28.603227310747645,2.6353062813811263,39.92876840649963,737.7606424528985,58.65150673139972,11.355510264417948,38.98410787059955,A,C,A,0
-28.57951452835588,15.23839834264396,33.20967788360144,-1.1701800221681542,31.74012188785863,302.83556169738966,19.52727207765662,11.032140262872131,26.106354374674623,B,D,C,1
47.447697734679124,15.918090656597556,25.237498508740607,-0.6379276607993448,45.97905307802917,946.6504305018765,30.615052116698944,11.24858927539637,36.287828896806786,B,B,A,0
-1.978622586825658,13.628818783627521,17.350383304778436,1.8727578998831298,49.39578764170675,1361.834258087767,23.737509683857255,10.693419317410912,19.736452737661807,C,C,E,0
-16.72681482755594,15.142120072902435,29.306978096300256,-0.24082878543212125,31.756259336057266,956.7845284587851,64.13281028573448,10.53786926070218,33.52785374041001,A,B,E,0
-1.151977284356943,16.09904063411272,30.62853185734718,1.5808653293319646,34.541923267875816,456.7504111746068,47.76736678772537,11.355942661111502,32.951342684880736,C,D,B,1
0.2123835218905321,14.359803763299585,35.946770152552965,1.2838105973119356,26.572577547294806,812.8435737147341,27.09036771305319,11.203065408420324,33.190319444643585,B,C,D,1
-33.71753470448402,16.387963735171287,29.348667996754703,-0.7329357323371304,44.423383872922564,945.8787656402296,40.87742586755272,10.971800100137896,44.568561546419666,B,B,B,0
73.64204909392546,14.365600123019751,27.099231782380677,-0.8920967112053759,49.598025971014295,946.6913827609033,57.36291519263522,11.19523436637703,33.65221938062218,B,C,B,0
33.22537868677026,14.61432474620966,30.707387024150435,-1.134689908363638,36.13490144811989,1165.4360963050515,57.78220574044664,10.969897500748976,36.10392156963441,B,C,E,0
-52.28596477277004,15.55551092000985,14.239347760318905,0.8773618870111717,29.16216432223597,584.3006757007233,57.09961292110364,11.391377800912425,10.734508916940587,A,B,C,1
-4.385711314907224,13.070715991285093,14.509944788025441,0.5794204428682979,23.652424991187544,885.826608045628,47.68515785489251,11.218901055116262,50.249675667182096,B,A,D,1
15.575457765008593,13.592489873381112,35.91414862640254,-1.9393283184501073,32.470556506915834,569.0129876140327,28.173840870791715,11.18616130950741,32.47063421982543,B,D,D,1
2.909678384076366,13.39422355254,22.815356829655467,0.19202860326596427,35.42014893952815,823.1762507523066,30.847390620095936,10.905819453148919,39.40742444781938,B,B,C,1
50.94549934926374,14.199650681872711,26.748304882498175,2.420399194108698,42.73884430591036,899.8197449561774,65.11768244630832,11.174934832961684,31.210136037852656,B,B,E,0
30.430530770051202,15.072588003273047,37.51084812216381,2.569108216223807,36.54556880261805,1271.3180690537563,49.92484247668013,10.659365488825877,31.192632974267767,B,D,E,0
3.847952110596542,16.812575017303566,28.664370800806655,1.2391274742781624,18.47211421191793,485.79244694471504,39.27466509892107,10.941846262714279,39.251488467748025,B,D,E,1
2.729778921622157,15.665250042109703,33.75568971301485,-0.4378108014610658,31.41430645839688,343.266160821336,59.049976528726816,10.522474881378512,54.31263425851063,A,D,G,0
42.1746602837077,14.831368183355401,18.344492390497564,0.39590815031782256,40.45782757752744,670.2990090482459,34.58405950706744,11.10723330485172,22.222966671044926,C,B,D,0
44.6453774394412,14.069622565105815,24.147671514849314,2.1099583004924085,46.81229963513104,1442.3948011835278,49.01784886298426,10.781130152208858,38.33504601375027,B,B,E,0
-31.01053362828332,15.516096215944616,30.130331662627256,1.3246682409203787,29.3557978745374,748.0486787896132,53.14744927344602,10.559433113114295,42.739307678709764,A,A,C,0
67.76375686138205,16.098860823418132,24.79161086027831,0.545146627692016,46.380834634223845,774.4951115181506,38.94398185118545,11.299126847165542,20.23770452122874,A,B,B,0
-49.1519471590648,12.788250072651298,31.239729476133252,-0.14609369229870495,27.021995746390875,728.1041456500183,54.221774904913566,11.449119774322059,35.42679151372163,C,A,C,1
75.19118742103262,13.848972303102292,31.591470692878946,0.23506718635628732,34.01681298291216,1224.7775744909168,52.86933214322397,10.668086647284536,51.548248833506825,C,C,F,1
12.224982464238886,12.929249743434694,27.757723194870717,0.06102071435047307,39.81683538963842,679.7720414482714,50.40394434266452,10.804456490240206,39.88485217778331,B,B,D,1
8.71259391147467,14.071087056921725,29.542617138028973,-0.816480902155167,33.933743778309676,290.6348886065432,31.800766730458882,10.8943822290152,21.06343857545019,C,C,C,0
13.113772571018584,13.304471588295662,31.650710396448474,-0.49288619422698743,39.94000181201709,586.8868038223079,49.03764360543311,10.650622141385293,40.12928798175342,C,B,D,1
-15.681084672238995,13.87643303929096,22.011186484406622,-1.911442461103083,46.63955540825114,723.7839329009701,63.70752491544735,11.100043383519035,40.22278473570108,B,B,A,0
39.456990350761586,14.273982653721742,28.899087945468136,1.0471077776481739,31.963905329001804,1577.2221232318334,51.25605503767609,10.980736078715408,34.7833802142263,B,C,D,0
-4.037776988806126,13.347015891998057,30.111531446444815,-1.7849346415379348,38.573129155339146,886.652444859923,41.66250041377604,10.765691584990423,35.41862157726002,C,C,D,0
33.811406354078514,13.335225568397705,27.836931312626465,2.5503703419587826,40.47993006468488,1408.261505213347,37.318671566710265,11.12618951038099,29.13334712824454,C,B,D,0
36.662137345961035,15.221310958841974,23.910581183008343,-1.8853620747769204,33.50379878194019,692.3154791375246,32.05712874801393,10.977133657507743,27.62807987543769,B,C,B,0
18.989574004996825,16.035148905678106,22.85307862647025,0.5573373086000011,21.204487252468326,803.3985462345305,52.26332875365183,10.788464879757376,48.45085491101385,B,A,D,1
34.72484478623803,14.629565562614292,19.61703306505976,2.2777174408807213,36.48991765922872,900.3471065312335,64.8890241893535,10.581199730289992,51.78169613281513,C,A,D,1
-19.681244894988396,15.349816620662248,28.676306991298677,2.662868626459047,11.366629981003623,915.8434901293319,36.411135242470074,11.446501058557962,40.9961844054257,B,B,B,1
27.226733109284204,14.229860445426347,28.318352000996708,-0.38613801300113626,1.843187458159914,1100.5324706680237,49.68022591068434,11.473238499393794,42.82318225890088,A,C,C,1
29.934692398727865,15.020382851597658,36.388027435075145,-1.951539919405836,38.88259709075175,932.8716619154551,22.491351186501227,11.028743620458085,30.09579815694632,B,C,D,1
51.94363738872676,14.096154010818,20.941574988477065,0.3047491451178782,30.654813620529215,968.24638196577,47.571108952846096,10.565267896204896,38.35959721396535,B,C,E,1
26.25904322827036,15.671370511435647,32.678999559583154,0.325400277592925,49.09909749774053,752.9223594614731,64.3065446234915,10.839571009051772,37.56458205657206,B,C,D,0
-72.31495793743673,14.233124241582876,27.589035352812218,2.7797480270454304,37.06895702038521,355.8243096558615,14.671169523213937,11.189482641663467,12.852887365116047,A,B,A,1
36.24890414125353,14.54037277771913,23.228460911106893,0.8124138326923409,37.77699876634191,1156.7339290611098,50.010340098260684,10.734459142636444,39.18823293774984,B,B,C,1
18.4878525049902,14.259354853361147,34.651857936592165,1.6223596407349006,12.99200293585362,1250.491068325324,37.07922539497062,11.10982965273525,48.59251672438338,B,B,E,1
-62.44413110852382,14.923689482071486,35.76895549277408,2.2534953842169636,25.25074660304888,869.5953939750641,54.01038188759277,10.28881776171662,43.56392254909356,B,D,F,0
-46.56162492790176,13.93338029871215,20.56917464951314,-1.7391535656278037,41.822035057845916,599.2831256692693,73.04249517613886,10.768325874940478,49.852636032574,A,A,A,0
-43.40689707236242,17.007636848745065,23.636530954800342,0.29143697830551496,17.551029696846914,628.6731659349346,70.56143593399662,11.15146220146532,12.845984911726518,A,B,D,1
42.81688690262107,11.577180048462383,26.258663313062232,-3.2693247433428367,46.119385464590444,960.469172123215,54.89781500624778,10.442917126413008,32.09893417420078,B,D,E,0
8.967104516247703,16.652156584967237,29.526213390807253,-1.2555160616794487,36.435842788237125,517.0892549845275,45.429045591997316,10.508031793677024,30.412624265636076,B,C,D,0
86.7855870104373,13.978657465567995,29.527704908617554,-0.41613249940747654,41.55119241098807,957.8467681891666,71.71566144448416,10.8889366868867,29.96736597497599,B,D,F,0
50.1261463525969,15.302556705568751,29.334385992857033,-1.6159669055173171,8.8971981886639,1325.6470304057032,48.010135285649845,11.472358871292075,50.42211414369298,B,B,B,1
42.66796377735947,15.582138543288732,31.202168011820547,-0.318005505980417,52.33996283179322,972.4922016597961,48.653560764849985,11.161125243453073,52.94032550868194,C,C,B,0
48.65013421128936,14.268661797753209,24.419565369686204,-0.0258774074175544,36.72586813732968,883.6217658972386,49.21880696243315,11.061308477517716,37.18716885966119,C,C,B,1
9.228734522581789,13.744389100605355,28.951873996098357,-0.7612614871558298,26.3563698042695,671.7738065268815,52.66213454602779,11.042322264726387,35.511242975623404,A,B,E,0
-91.95200622364369,14.143047505103992,20.044892039705317,0.4832107290577755,0.4263491290669883,990.9425054634121,55.816681240983115,11.373206095790342,0.0,A,A,A,1
30.028147380982585,14.720754424675984,32.88579718571394,-0.03387692097435896,46.63938379559513,1204.9983851686084,49.37153424542768,10.59423005460927,38.15338279509008,B,C,D,0
-2.868513616954748,13.83408599307869,17.457953384014992,0.12112412350937285,32.098809117538195,445.68788731257183,46.114595294383975,10.75068284140953,35.95067753200205,B,B,C,1
-31.906797272246678,16.16925950354269,12.354187786565928,1.8853884933161962,25.2956092210695,261.1030062951476,46.36720067218883,10.88700005868414,17.236449270593514,A,D,A,1
17.10750927358913,14.042057725828942,33.52752315899122,-0.6116662108385214,37.33384845962155,752.3121310027759,23.618466460535164,11.096446978437777,52.03797542525015,B,B,D,1
-44.057718727176926,16.304859064723775,18.28147336717157,2.616073600899868,24.79950762349773,627.7917093091833,55.581216625512944,11.224276140591439,28.735253850503078,B,C,C,1
12.33556016221904,14.843684062594367,31.145670109329934,-0.7238881947211078,40.31311280111797,666.5970098531684,34.13697020564996,10.9094702879347,30.095556381070015,B,D,C,1
4.967382842052245,15.291553495537046,28.59643047919947,-0.9972486691705837,24.42220268647983,516.8588683251057,63.28018645966837,10.97694038600027,9.040288891797136,A,B,F,0
-3.2048614600861702,13.716924594814696,23.820186642732768,-2.216711626078104,45.63874626778858,962.207156664681,54.76572489587191,11.001011223325163,41.63731090013542,C,D,C,0
22.979945938313325,16.22834933941261,33.175638486507204,-1.7423350304519545,49.47499626157797,606.3716692807234,26.8829992377866,10.883690949834524,29.070966694040415,B,D,C,1
1.3674017635994065,13.070774075283124,27.673325234161243,0.5703547033579976,30.897089494477946,1252.033035011601,33.159481459964375,11.15330057506411,35.40544518541812,C,C,D,0
-50.92160254341251,15.978526464671459,16.616303935737015,1.6598175928701218,28.679303386635553,725.186334615131,56.644189547524796,11.045394540012563,21.658826265961338,B,C,B,1
-49.16520575900435,14.708680677618442,28.624437106695964,1.0078247506096005,27.1775412914627,636.7946968187026,62.21830907840882,11.26580322475594,19.63332324354217,A,B,C,1
24.48545531998949,15.756507072479494,20.474321699170773,0.46496953136648356,29.449317060595742,563.045503132346,54.471018559538784,10.873595490293637,36.2718030625249,B,D,C,1
-9.454240713161207,15.4731545055566,29.585601808538627,1.8789859905703148,32.13249880667819,764.1886143834546,52.76986989715677,10.96120692044726,41.491221915616585,B,C,C,0
74.03833508989544,14.586014794119842,24.217083834407326,-0.41617390041702584,51.28062584903209,862.833157030024,60.13873821592122,11.030455795659478,31.879119923496944,A,D,C,0
-14.185291033283093,14.288766918957327,31.47787021799818,-0.8769046811567711,31.202727168806014,818.4502274438446,48.29297330476184,10.978575733166288,16.8491480377098,B,C,D,0
15.734573671300868,12.937622390931846,31.719395701263117,-2.6699447667269545,40.627989666032136,469.189137454298,46.43808975556524,10.852017681285076,37.950193443811465,B,B,E,1
62.78769153864518,15.973660259826348,27.85980253826186,-0.09153383034948848,46.17394725536662,999.9184255922444,65.40267064328877,11.345351409007561,46.49070815683016,C,D,D,0
60.269373293546565,14.949274937035465,28.03983898434386,-0.5499828239241991,33.03315338538533,1165.4468756941592,22.456869123870696,11.033148585129466,42.83001263616451,B,D,A,0
12.862525711360307,13.330670920867018,28.56246991017524,-0.7933546326720815,11.065266664067916,1119.5131620721745,30.692096526305964,11.264058322750836,38.671128446658926,B,A,C,1
-5.634765556349297,15.366936045437813,30.18563581706145,2.429233449607056,34.52565610541667,679.8101796414684,67.73492670686947,11.279181568525127,43.20245429374984,B,B,A,0
-50.85467662826958,16.780819007522556,31.433048273991208,-1.066192622108486,10.2913435482272,779.2575025393484,8.617523424766226,10.800143982865974,29.807488993862435,A,B,D,1
-1.6218927317755858,14.75779333861922,28.208979176261813,-0.31797284895948974,46.27174487936901,980.251368146568,71.99373859526521,11.18382680169855,50.93524423268392,B,D,B,0
37.46248717742952,12.846886256525707,20.962724938613647,1.1366749201117707,28.05817805936072,1090.2347388424332,68.65677468987849,11.247504769540217,39.760562075967364,A,A,G,0
34.61043578013783,15.171306662994047,26.011314788967052,0.1731826436251358,36.22974712305618,1044.5351463033226,62.32370206407643,11.033848224417714,34.01327669471842,A,C,E,0
-1.8795665642311858,14.253480228338649,31.13868792018488,-0.6992055956407293,44.18951519680131,844.0365839276085,73.43824011427071,10.644937419479456,43.95953962636528,A,C,D,0
11.582630460002317,14.381303767548,36.173664012050835,-2.146472312158113,35.93681293416213,1142.9368919535577,41.369316223087445,10.270454066548192,35.07909842598928,B,D,D,0
2.9024088539977893,14.6295106604499,29.922973030333225,-1.2744197360093645,28.337937196855908,1096.5639315004262,12.581992405108277,10.844312789992482,31.67138536723829,C,B,B,0
57.36511598661392,13.793198464326473,28.122551566061507,2.338402016005276,18.13174615051154,1537.2446035246105,61.580062613954894,10.932605558252625,46.88820513582313,C,B,D,1
11.151378393620488,16.766945745917617,30.756331178153587,-1.11601962894578,34.80901568419817,751.502020707691,51.92417038036972,10.377665660953163,37.49775919562135,B,D,F,0
-22.35162784685218,17.47995495874321,32.213081823580545,0.5976871128377175,1.1292543095347085,1153.3747204192046,14.655706923323361,11.099758154646661,35.17618127321102,A,B,D,1
69.59168354373973,12.689186540836317,18.54793388458434,-0.3576095202030286,46.01439848279351,542.1757511955789,53.894888215148555,11.154636820555792,23.712577903956653,B,C,A,0
10.68329910679457,16.030090641288854,36.57281479785392,0.10020648078627903,19.907957213874433,784.4402060183196,32.37511401143239,11.082981502376404,39.14443079382864,C,D,E,1
-2.511645514083379,13.554759368742335,31.494561988685536,1.7805961648192654,42.83705622925346,711.4860187963479,49.03008275629826,10.808180348264905,40.19528733035822,B,C,F,0
2.1255765225392134,15.811573302110515,10.696511087977209,4.011434245389353,39.38042950688754,835.5033171532001,43.2832665869879,11.196250270995586,41.34572093132451,A,B,D,1
-11.793801320262808,14.780175230518273,27.988597134819663,-0.5145883400154431,17.24233453995954,847.4069718121539,22.519038743601538,10.986658500447135,32.99540123608752,A,B,D,1
-8.769990955576477,13.219833435953849,32.847342089443075,-2.540204744110887,36.819649234289344,1161.8462386678693,19.211224349242073,10.497695094752716,30.14433117064064,C,C,B,0
23.806616904584487,16.177196246355066,34.848549540576904,2.5196085265971617,49.1576355575571,1259.5530118763916,75.12135114012412,10.798335876149933,41.56808449518184,B,D,F,0
67.00362802863268,14.339147968070344,20.21531354029585,2.1719992521150644,41.23582402367596,723.1600177459069,51.813360823853245,10.11754589940885,70.0,C,B,D,1
-38.98820163703397,14.832760464903394,39.72458435952627,1.2772554374596818,32.7795114122963,1009.2725807862981,60.58593915769326,10.859756230643681,50.79656764770871,B,B,B,0
-34.07966968602545,15.54134009725682,26.856422153226884,1.4241763535456209,28.971681207014758,745.7784452035949,72.33509516199373,10.845180891526534,44.66479789694386,A,B,C,0
